cell_area,cell_length,cell_width_avg,cell_width_max,dye_area,dye_length,dye_width,dye_delta,ratio_area,ratio_length,ratio_width,DNA_intensity,DNA_perNuc,nuclei_delta,nucleiNr,mid2_check,cut3_check,cycle_phase,growth_rate,OD_extraction,stain_check,analysis_mode,condition,replica,tPoint
16.3497418244406,6.37416195037005,2.4155830313366,3.1059262417395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1334000,46377,2.81232,2,1,0,4,0.0403,0.4,0,MAT,Gly,A,NaN
23.7962134251291,13.1609272964737,1.66503943722021,2.08831805585163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1548400,87363,1.346064,1,0,1,2,0.0403,0.4,0,MAT,Gly,A,NaN
31.1545611015491,14.7245319982586,2.18961841824771,3.21200170539331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,0.0403,0.4,0,MAT,Gly,A,NaN
26.9907056798623,11.8165650848933,2.51978256235344,3.53636751225751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3209400,353870,1.388912,1,0,0,1,0.0403,0.4,0,MAT,Gly,A,NaN
13.3975903614458,7.74342620809752,1.46943082498401,1.74092943935195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,0.0403,0.4,0,MAT,Gly,A,NaN
16.0192771084337,11.2342403134523,1.30946493285014,1.90038371349392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1100900,20891,0.738528,1,0,0,1,0.0403,0.4,0,MAT,Gly,A,NaN
22.7607573149742,9.97485851110144,2.36680878277553,3.07642293753997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1991900,149700,1.62464,1,0,1,2,0.0403,0.4,0,MAT,Gly,A,NaN
15.6006884681583,10.6804745319983,1.26205499893413,1.66589213387337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,0.0403,0.4,0,MAT,Gly,A,NaN
12.5824440619621,5.85505006530257,2.03715625666169,2.79230441270518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,755480,81468,1.395136,1,0,1,2,0.0403,0.4,0,MAT,Gly,A,NaN
19.7865748709122,7.77895080539835,2.38181624387124,3.61993178426775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1174400,64945,1.64704,1,0,0,1,0.0403,0.4,0,MAT,Gly,A,NaN
-2.02409638554217,-2.89497170222029,-0.48784907269239,-0.48784907269239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0.0403,0.4,0,MAT,Gly,A,NaN
-2.02409638554217,-2.89497170222029,-0.48784907269239,-0.48784907269239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0.0403,0.4,0,MAT,Gly,A,NaN
