cell_area,cell_length,cell_width_avg,cell_width_max,dye_area,dye_length,dye_width,dye_delta,ratio_area,ratio_length,ratio_width,DNA_intensity,DNA_perNuc,nuclei_delta,nucleiNr,mid2_check,cut3_check,cycle_phase,growth_rate,OD_extraction,stain_check,analysis_mode,condition,replica,tPoint
-2.02409638554217,-2.89497170222029,-0.48784907269239,-0.48784907269239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0.0498,0.4,0,MAT,Trp,A,NaN
18.2223752151463,6.39854157596866,2.72971647836282,3.33837134939245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,0.0498,0.4,0,MAT,Trp,A,NaN
-2.02409638554217,-2.89497170222029,-0.48784907269239,-0.48784907269239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0.0498,0.4,0,MAT,Trp,A,NaN
13.2213425129088,4.22753591641271,2.49931784267747,3.04964826263057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3149900,695790,1.150256,1,0,0,1,0.0498,0.4,0,MAT,Trp,A,NaN
-2.02409638554217,-2.89497170222029,-0.48784907269239,-0.48784907269239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0.0498,0.4,0,MAT,Trp,A,NaN
-2.02409638554217,-2.89497170222029,-0.48784907269239,-0.48784907269239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0.0498,0.4,0,MAT,Trp,A,NaN
-2.02409638554217,-2.89497170222029,-0.48784907269239,-0.48784907269239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0.0498,0.4,0,MAT,Trp,A,NaN
22.7607573149742,6.90215498476273,2.84380729055638,3.77273502451503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3701800,289740,6.43328,2,0,0,3,0.0498,0.4,0,MAT,Trp,A,NaN
-2.02409638554217,-2.89497170222029,-0.48784907269239,-0.48784907269239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0.0498,0.4,0,MAT,Trp,A,NaN
15.8650602409639,5.67986504135829,2.80594755915583,3.32643359624813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3319000,736610,1.278672,1,0,0,1,0.0498,0.4,0,MAT,Trp,A,NaN
-2.02409638554217,-2.89497170222029,-0.48784907269239,-0.48784907269239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0.0498,0.4,0,MAT,Trp,A,NaN
