cell_area,cell_length,cell_width_avg,cell_width_max,dye_area,dye_length,dye_width,dye_delta,ratio_area,ratio_length,ratio_width,DNA_intensity,DNA_perNuc,nuclei_delta,nucleiNr,mid2_check,cut3_check,cycle_phase,growth_rate,OD_extraction,stain_check,analysis_mode,condition,replica,tPoint
25.8888888888889,9.66666666666667,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6100.4705882352,3050.2352941176,6,2,1,0,4,0.1513,0.4,0,ISX,Pro,B,NaN
30.5555555555556,9.66666666666667,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7325.35344827572,7325.35344827572,1.66666666666667,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
34.5555555555556,11,NaN,4.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8447.97916666669,8447.97916666669,1.66666666666667,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
22.3333333333333,8,NaN,3.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17753.1571428569,17753.1571428569,1,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
21.5555555555556,7.33333333333333,NaN,3.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7375.74999999997,7375.74999999997,1.66666666666667,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
20.8888888888889,6,NaN,4.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9732.33333333324,9732.33333333324,1.66666666666667,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
23.5555555555556,7.33333333333333,NaN,4.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4724.34482758623,4724.34482758623,1.66666666666667,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
34.4444444444444,10.6666666666667,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6694.75714285708,6694.75714285708,1.66666666666667,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
22.7777777777778,6.33333333333333,NaN,4.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7360.46341463407,7360.46341463407,1.66666666666667,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
22.2222222222222,5.66666666666667,NaN,5.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7346.05405405394,7346.05405405394,1.33333333333333,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
23.7777777777778,6.66666666666667,NaN,4.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7002.49999999994,7002.49999999994,2,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
21.7777777777778,8,NaN,3.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6406.63793103447,6406.63793103447,1.66666666666667,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
23.8888888888889,8.33333333333333,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4805.01013513521,4805.01013513521,1.33333333333333,1,0,0,1,0.1513,0.4,0,ISX,Pro,B,NaN
