cell_area,cell_length,cell_width_avg,cell_width_max,dye_area,dye_length,dye_width,dye_delta,ratio_area,ratio_length,ratio_width,DNA_intensity,DNA_perNuc,nuclei_delta,nucleiNr,mid2_check,cut3_check,cycle_phase,growth_rate,OD_extraction,stain_check,analysis_mode,condition,replica,tPoint
22.6450112786315,7.28218621340888,2.94147404422401,4.06236679065923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6336,171.24,2.37741399953179,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
26.1887115460198,10.1513661364132,2.1077480677826,2.84058543087415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5043,136.3,2.284507407779,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
40.0413580458104,10.6111612987579,3.46141618102914,4.44839696218227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7168,193.73,2.20959352530016,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
44.1219825961363,12.4416254521682,3.13986214093821,4.48146164496797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4985,134.73,2.67847416474365,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
19.8530050073559,6.76210195394785,3.0443878693945,4.10576418681546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5614,151.73,2.0914369419083,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
24.6853235537944,7.79754903755357,2.51572492250465,2.81520828683612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5322,143.84,2.41881729708037,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
18.1348473019555,7.10712991937241,2.42037464352139,2.91543560653027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3835,103.65,2.11919521086251,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
41.6521308946232,13.5718644294327,2.77185222153337,3.68749594957636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7797,210.73,2.50750998294371,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
39.2896640496977,11.4726416503232,2.88195761520975,3.63831223393263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3876,104.76,2.21838921775191,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
16.4166895965551,5.7782274714898,2.27274083488324,3.57879580491837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7088,191.57,1.78405591786228,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
22.0007021391063,7.41474958959832,2.64289995866915,3.25269537094441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4029,108.89,2.62078378649543,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
39.5044337628728,11.7163403501126,3.44075075428808,4.92783486257491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7534,203.62,2.13554917895723,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
35.5311940691344,10.3627411636522,3.07207954122753,4.10576418681546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7302,197.35,2.92709461222033,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
34.2425757900841,11.1835445340307,2.74246598470758,3.68501609836743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7332,99.081,NaN,2,1,0,4,0.0342,0.4,0,MAT,Thr,C,NaN
31.3431846622209,9.320393520738,2.83529508162844,4.03136865054763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5925,160.14,2.12688726129561,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
14.1616076082171,6.68801173821457,1.66749181649101,2.45331533374664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6629,179.16,2.14260579913715,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
47.7730677201121,12.6402889227864,3.34899625955776,4.51204647654474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5678,153.46,3.24049550182268,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
36.1755032086595,10.8341583206218,3.08985180822484,4.44343725976441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7140,192.97,2.12688726129561,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
27.04779039872,9.4061057310961,2.62731822690639,3.66145751188262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3502,94.649,2.13314123273469,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
21.8933172825188,8.30673767705382,2.44013079148584,3.66724383137012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8662,234.11,1.604697367981,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
18.242232158543,6.43922841577686,3.0968780533168,4.59842796032238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6511,175.97,1.86090953479817,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
48.6321465728123,13.8798472869906,3.05885366811325,4.47402209134119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4606,124.49,2.32410474566068,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
29.4102572436455,9.38758317716278,2.54829363504856,3.27873380863815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5207,140.73,2.39898518444199,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
37.4641214877098,11.0379064138883,3.17747321760694,4.55751041537508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8231,111.23,NaN,2,1,0,4,0.0342,0.4,0,MAT,Thr,C,NaN
35.4238092125468,11.8917598314811,2.40251971481711,3.67220353378797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7975,107.77,8.92023865422561,2,1,0,4,0.0342,0.4,0,MAT,Thr,C,NaN
32.8465726544463,10.4248461974286,2.5660245711924,3.688322566646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5705,154.19,2.24233490518712,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
30.1619512397582,9.52632073799666,2.88071768960529,4.52155257284563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6427,173.7,2.13384355038293,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
16.20191988338,5.60244480278928,2.99603077082042,4.13138931597437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3875,104.73,2.25113059763888,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
31.2357998056334,10.6986894457761,2.6057848522422,3.6862560239719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3769,101.86,1.53643878131166,1,0,0,1,0.0342,0.4,0,MAT,Thr,C,NaN
41.2225914682731,11.7315942180577,3.36635521802025,4.49923391196528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8260,111.62,6.19591505300826,2,0,1,3,0.0342,0.4,0,MAT,Thr,C,NaN
